w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.133092212010524,None,right,0,7.063867279008264,9.133092212010524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
ash,ashtray,right,1,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,16.20790271300939,None,16.20790271300939,None,right,1,1.2929629900027066,16.20790271300939,None,None,17.502426544000627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
mick,lofy,left,3,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,18.012614883002243,None,18.012614883002243,None,left,1,1.0447229989949847,18.012614883002243,None,None,19.058623371005524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
fite,crack,left,4,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,19.561205710007926,None,19.561205710007926,None,left,1,1.7607409310003277,19.561205710007926,None,None,21.32320562400855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
sun,cepy,left,5,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,21.826153185000294,None,21.826153185000294,None,left,1,1.3069960349967005,21.826153185000294,None,None,23.13439511001343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
whistle,england,right,2,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,23.63747475700802,None,23.63747475700802,None,right,1,1.2641224369872361,23.63747475700802,None,None,24.902889534001588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40364693700394,None,right,1.2409146660065744,25.40364693700394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,26.64535365300253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,imhge,eyes,left,4,,,,,,,,,,,,,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,None,28.026970610007993,None,,,,,,,27.163511262013344,None,27.163511262013344,None,left,1,0.861772882999503,27.163511262013344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,invent,ceok,left,5,,,,,,,,,,,,,0,1,1,53,,,,,,,,,,,,,,,,,,,,,,,,,None,30.058241995007847,None,,,,,,,28.536732710999786,None,28.536732710999786,None,left,1,1.520241675010766,28.536732710999786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,lobster,crab,right,1,,,,,,,,,,,,,0,2,2,19,,,,,,,,,,,,,,,,,,,,,,,,,None,31.593631680007093,None,,,,,,,30.56876704801107,None,30.56876704801107,None,right,1,1.023595299993758,30.56876704801107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,exdlavstion,cloth,left,4,,,,,,,,,,,,,0,3,3,71,,,,,,,,,,,,,,,,,,,,,,,,,None,32.939486514005694,None,,,,,,,32.09623681200901,None,32.09623681200901,None,left,1,0.8419805079902289,32.09623681200901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,mug,beer,right,1,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,None,34.294128152003395,None,,,,,,,33.44177782800398,None,33.44177782800398,None,right,1,0.8510759029886685,33.44177782800398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,capmpiwity,nney,left,3,,,,,,,,,,,,,0,5,5,44,,,,,,,,,,,,,,,,,,,,,,,,,None,35.57197546301177,None,,,,,,,34.79713206800807,None,34.79713206800807,None,left,1,0.7735789240105078,34.79713206800807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,inquire,blush,right,2,,,,,,,,,,,,,0,6,6,39,,,,,,,,,,,,,,,,,,,,,,,,,None,37.8965305800084,None,,,,,,,36.082712354007526,None,36.082712354007526,None,right,1,1.8125290700118057,36.082712354007526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,snuggle,atnton,left,5,,,,,,,,,,,,,0,7,7,56,,,,,,,,,,,,,,,,,,,,,,,,,None,39.825214617012534,None,,,,,,,38.39954777000821,None,38.39954777000821,None,left,1,1.4241561719973106,38.39954777000821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,fury,beginner,right,2,,,,,,,,,,,,,0,8,8,32,,,,,,,,,,,,,,,,,,,,,,,,,None,42.045408637000946,None,,,,,,,40.3279398070008,None,40.3279398070008,None,right,1,1.715937222004868,40.3279398070008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,mute,bygknner,left,5,,,,,,,,,,,,,0,9,9,65,,,,,,,,,,,,,,,,,,,,,,,,,None,43.604977682000026,None,,,,,,,42.54830374500307,None,42.54830374500307,None,left,1,1.0553951019974193,42.54830374500307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,caklqblower,fashion,left,4,,,,,,,,,,,,,0,10,10,79,,,,,,,,,,,,,,,,,,,,,,,,,None,45.08754458501062,None,,,,,,,44.107732717006,None,44.107732717006,None,left,1,0.9785433680081042,44.107732717006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,ballet,fgor,left,5,,,,,,,,,,,,,0,11,11,60,,,,,,,,,,,,,,,,,,,,,,,,,None,46.728621677000774,None,,,,,,,45.591450907013495,None,45.591450907013495,None,left,1,1.1359026879945304,45.591450907013495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,udvirb,prew,left,3,,,,,,,,,,,,,0,12,12,47,,,,,,,,,,,,,,,,,,,,,,,,,None,48.47558873500384,None,,,,,,,47.23131499400188,None,47.23131499400188,None,left,1,1.2430015610007104,47.23131499400188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,adventure,bnat,left,5,,,,,,,,,,,,,0,13,13,62,,,,,,,,,,,,,,,,,,,,,,,,,None,49.78179868700681,None,,,,,,,48.97811821301002,None,48.97811821301002,None,left,1,0.8023979340068763,48.97811821301002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,octopus,arms,right,1,,,,,,,,,,,,,0,14,14,4,,,,,,,,,,,,,,,,,,,,,,,,,None,51.355963685011375,None,,,,,,,50.28478073001315,None,50.28478073001315,None,right,1,1.0698955950065283,50.28478073001315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,corpse,bigan,left,5,,,,,,,,,,,,,0,15,15,64,,,,,,,,,,,,,,,,,,,,,,,,,None,53.06530468900746,None,,,,,,,51.85859194600198,None,51.85859194600198,None,left,1,1.205428176006535,51.85859194600198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,tumor,cancer,right,1,,,,,,,,,,,,,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,None,54.3383251530031,None,,,,,,,53.56837271001132,None,53.56837271001132,None,right,1,0.7686476540111471,53.56837271001132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,stpactin,fear,left,4,,,,,,,,,,,,,0,17,17,68,,,,,,,,,,,,,,,,,,,,,,,,,None,55.85966141700919,None,,,,,,,54.84132282200153,None,54.84132282200153,None,left,1,1.0170677740097744,54.84132282200153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,mustache,beard,right,1,,,,,,,,,,,,,0,18,18,6,,,,,,,,,,,,,,,,,,,,,,,,,None,57.290428107007756,None,,,,,,,56.362407180000446,None,56.362407180000446,None,right,1,0.9266210770001635,56.362407180000446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,suggeyf,biurd,left,3,,,,,,,,,,,,,0,19,19,48,,,,,,,,,,,,,,,,,,,,,,,,,None,58.82945961500809,None,,,,,,,57.79297862500243,None,57.79297862500243,None,left,1,1.035191114002373,57.79297862500243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,quantity,beautiful,right,2,,,,,,,,,,,,,0,20,20,30,,,,,,,,,,,,,,,,,,,,,,,,,None,61.112788259008084,None,,,,,,,59.33242399500159,None,59.33242399500159,None,right,1,1.7790647749934578,59.33242399500159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,buws,decide,left,4,,,,,,,,,,,,,0,21,21,73,,,,,,,,,,,,,,,,,,,,,,,,,None,62.63278852200892,None,,,,,,,61.6157956970128,None,61.6157956970128,None,left,1,1.015474769010325,61.6157956970128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,riject,farm,left,4,,,,,,,,,,,,,0,22,22,66,,,,,,,,,,,,,,,,,,,,,,,,,None,64.28750164600206,None,,,,,,,63.14164286800951,None,63.14164286800951,None,left,1,1.1442905090079876,63.14164286800951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,tricycle,bicycle,right,1,,,,,,,,,,,,,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,,,None,65.82223915601207,None,,,,,,,64.79024210201169,None,64.79024210201169,None,right,1,1.0307105770043563,64.79024210201169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,ash,blue,right,2,,,,,,,,,,,,,0,24,24,38,,,,,,,,,,,,,,,,,,,,,,,,,None,67.43455930300115,None,,,,,,,66.32496067300963,None,66.32496067300963,None,right,1,1.1080436569900485,66.32496067300963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,disagreement,blanket,right,2,,,,,,,,,,,,,0,25,25,36,,,,,,,,,,,,,,,,,,,,,,,,,None,69.17248068400659,None,,,,,,,67.937470527002,None,67.937470527002,None,right,1,1.2337181249895366,67.937470527002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,actor,axe,right,2,,,,,,,,,,,,,0,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,None,70.85571384700597,None,,,,,,,69.67497712500335,None,69.67497712500335,None,right,1,1.179426014990895,69.67497712500335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,adverb,backpack,right,2,,,,,,,,,,,,,0,27,27,25,,,,,,,,,,,,,,,,,,,,,,,,,None,72.7701582640002,None,,,,,,,71.35856264000176,None,71.35856264000176,None,right,1,1.4102564319910016,71.35856264000176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,perigrm,unswir,left,3,,,,,,,,,,,,,0,28,28,45,,,,,,,,,,,,,,,,,,,,,,,,,None,74.25183767601266,None,,,,,,,73.27313774100912,None,73.27313774100912,None,left,1,0.9773852090002038,73.27313774100912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,cricket,blow,right,2,,,,,,,,,,,,,0,29,29,37,,,,,,,,,,,,,,,,,,,,,,,,,None,75.87929381900176,None,,,,,,,74.7545939420088,None,74.7545939420088,None,right,1,1.1233992100023897,74.7545939420088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,suggest,ballet,right,2,,,,,,,,,,,,,0,30,30,26,,,,,,,,,,,,,,,,,,,,,,,,,None,77.42670993501088,None,,,,,,,76.38234723701316,None,76.38234723701316,None,right,1,1.0430490660073701,76.38234723701316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,capability,attic,right,2,,,,,,,,,,,,,0,31,31,22,,,,,,,,,,,,,,,,,,,,,,,,,None,79.19272077000642,None,,,,,,,77.92983311200805,None,77.92983311200805,None,right,1,1.261582119986997,77.92983311200805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,region,blame,right,2,,,,,,,,,,,,,0,32,32,35,,,,,,,,,,,,,,,,,,,,,,,,,None,82.27724686100555,None,,,,,,,79.6959079560038,None,79.6959079560038,None,right,1,2.580029151009512,79.6959079560038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,busg,data,left,4,,,,,,,,,,,,,0,33,33,78,,,,,,,,,,,,,,,,,,,,,,,,,None,83.68754703500599,None,,,,,,,82.77971803100081,None,82.77971803100081,None,left,1,0.9062522070016712,82.77971803100081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,disbelieve,believe,right,1,,,,,,,,,,,,,0,34,34,8,,,,,,,,,,,,,,,,,,,,,,,,,None,85.31610996401287,None,,,,,,,84.19061402700027,None,84.19061402700027,None,right,1,1.1239135089999763,84.19061402700027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,ucter,arks,left,3,,,,,,,,,,,,,0,35,35,46,,,,,,,,,,,,,,,,,,,,,,,,,None,86.68652184501116,None,,,,,,,85.81901080701209,None,85.81901080701209,None,left,1,0.8661709269945277,85.81901080701209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,mgstachi,forest,left,4,,,,,,,,,,,,,0,36,36,74,,,,,,,,,,,,,,,,,,,,,,,,,None,88.03792111801158,None,,,,,,,87.18913105400861,None,87.18913105400861,None,left,1,0.8474623060028534,87.18913105400861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,aczreis,duty,left,4,,,,,,,,,,,,,0,37,37,67,,,,,,,,,,,,,,,,,,,,,,,,,None,89.2861593770067,None,,,,,,,88.54677737900056,None,88.54677737900056,None,left,1,0.7380616290029138,88.54677737900056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,busy,bored,right,1,,,,,,,,,,,,,0,38,38,11,,,,,,,,,,,,,,,,,,,,,,,,,None,90.63993996800855,None,,,,,,,89.78922595300537,None,89.78922595300537,None,right,1,0.8492889900080627,89.78922595300537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,quantyta,berid,left,3,,,,,,,,,,,,,0,39,39,52,,,,,,,,,,,,,,,,,,,,,,,,,None,91.88140892400406,None,,,,,,,91.14317292200576,None,91.14317292200576,None,left,1,0.7368809619947569,91.14317292200576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,blackboard,chalk,right,1,,,,,,,,,,,,,0,40,40,16,,,,,,,,,,,,,,,,,,,,,,,,,None,93.9788267420081,None,,,,,,,92.38426416000584,None,92.38426416000584,None,right,1,1.5932129380089464,92.38426416000584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,saucer,uttac,left,5,,,,,,,,,,,,,0,41,41,57,,,,,,,,,,,,,,,,,,,,,,,,,None,95.3586948000011,None,,,,,,,94.48163618800754,None,94.48163618800754,None,left,1,0.8757210179901449,94.48163618800754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,harmful,cownr,left,5,,,,,,,,,,,,,0,42,42,61,,,,,,,,,,,,,,,,,,,,,,,,,None,97.305791005012,None,,,,,,,95.8618520500022,None,95.8618520500022,None,left,1,1.4426074660004815,95.8618520500022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,disbhvmeve,destroy,left,4,,,,,,,,,,,,,0,43,43,76,,,,,,,,,,,,,,,,,,,,,,,,,None,102.82926304600551,None,,,,,,,97.80861809100315,None,97.80861809100315,None,left,1,5.019231735001085,97.80861809100315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,bow,arrow,right,1,,,,,,,,,,,,,0,44,44,5,,,,,,,,,,,,,,,,,,,,,,,,,None,104.41727729800914,None,,,,,,,103.33188902800612,None,103.33188902800612,None,right,1,1.0840656259970274,103.33188902800612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,rug,carpet,right,1,,,,,,,,,,,,,0,45,45,15,,,,,,,,,,,,,,,,,,,,,,,,,None,105.9146030270058,None,,,,,,,104.91993908700533,None,104.91993908700533,None,right,1,0.9933147480041953,104.91993908700533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,perform,average,right,2,,,,,,,,,,,,,0,46,46,23,,,,,,,,,,,,,,,,,,,,,,,,,None,107.44782127501094,None,,,,,,,106.41768236701319,None,106.41768236701319,None,right,1,1.0288066409993917,106.41768236701319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,valuable,devil,right,2,,,,,,,,,,,,,0,47,47,20,,,,,,,,,,,,,,,,,,,,,,,,,None,108.96494400300435,None,,,,,,,107.95095305501309,None,107.95095305501309,None,right,1,1.012622074005776,107.95095305501309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,awareness,base,right,2,,,,,,,,,,,,,0,48,48,28,,,,,,,,,,,,,,,,,,,,,,,,,None,110.35463617701316,None,,,,,,,109.46817727500456,None,109.46817727500456,None,right,1,0.8851123070053291,109.46817727500456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,magazine,book,right,1,,,,,,,,,,,,,0,49,49,10,,,,,,,,,,,,,,,,,,,,,,,,,None,111.81528980701114,None,,,,,,,110.8578361220134,None,110.8578361220134,None,right,1,0.95611120799731,110.8578361220134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,anteater,belt,right,2,,,,,,,,,,,,,0,50,50,33,,,,,,,,,,,,,,,,,,,,,,,,,None,113.22431812400464,None,,,,,,,112.31845504400553,None,112.31845504400553,None,left,0,0.9042869330005487,112.31845504400553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,policeman,cop,right,1,,,,,,,,,,,,,0,51,51,18,,,,,,,,,,,,,,,,,,,,,,,,,None,115.13830688501184,None,,,,,,,113.72720433700306,None,113.72720433700306,None,right,1,1.4097459589975188,113.72720433700306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,contreqt,bcer,left,3,,,,,,,,,,,,,0,52,52,49,,,,,,,,,,,,,,,,,,,,,,,,,None,116.5520258280012,None,,,,,,,115.64155700801348,None,115.64155700801348,None,left,1,0.9091034839948406,115.64155700801348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,adorable,bckpwck,left,5,,,,,,,,,,,,,0,53,53,59,,,,,,,,,,,,,,,,,,,,,,,,,None,117.96872412301309,None,,,,,,,117.05492130000493,None,117.05492130000493,None,left,1,0.9124521990015637,117.05492130000493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,ocbohus,bitch,left,4,,,,,,,,,,,,,0,54,54,72,,,,,,,,,,,,,,,,,,,,,,,,,None,119.76544609499979,None,,,,,,,118.47155404901423,None,118.47155404901423,None,left,1,1.292564465009491,118.47155404901423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,seem,bitch,right,2,,,,,,,,,,,,,0,55,55,34,,,,,,,,,,,,,,,,,,,,,,,,,None,121.3065660380089,None,,,,,,,120.26837095001247,None,120.26837095001247,None,right,1,1.036822032998316,120.26837095001247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
