w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,thankstext.started,thankstext.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,गेंद,bat,right,6,,,,,,,,,,,,,1,43,123,4,,,,,,,,,,,,,,,,,None,506.0308471760072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.4492604179977,None,505.4492604179977,None,right,1,0.5799066579929786,505.4492604179977,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मेंढक,doe,right,7,,,,,,,,,,,,,1,44,124,36,,,,,,,,,,,,,,,,,None,507.0614178620017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.53498985699844,None,506.53498985699844,None,right,1,0.5247559260023991,506.53498985699844,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गाय,valuabzr,left,10,,,,,,,,,,,,,1,45,125,48,,,,,,,,,,,,,,,,,None,508.5983220490016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5658087990014,None,507.5658087990014,None,left,1,1.030866953995428,507.5658087990014,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,हानि,deaf,right,7,,,,,,,,,,,,,1,46,126,39,,,,,,,,,,,,,,,,,None,509.69303914399643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.1022731260018,None,509.1022731260018,None,left,0,0.5890762850031024,509.1022731260018,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,पागल,crazy,right,6,,,,,,,,,,,,,1,47,127,16,,,,,,,,,,,,,,,,,None,510.87512793300266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.1977503710077,None,510.1977503710077,None,right,1,0.6756929030088941,510.1977503710077,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,आतंक,average,right,7,,,,,,,,,,,,,1,48,128,23,,,,,,,,,,,,,,,,,None,512.1854090630077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.37905473700084,None,511.37905473700084,None,right,1,0.804479860002175,511.37905473700084,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सिपाही,empty,right,7,,,,,,,,,,,,,1,49,129,27,,,,,,,,,,,,,,,,,None,513.3960044359992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6901401149953,None,512.6901401149953,None,left,0,0.7042041550012073,512.6901401149953,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,केला,diary,right,7,,,,,,,,,,,,,1,50,130,37,,,,,,,,,,,,,,,,,None,515.0178025140049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9004095690034,None,513.9004095690034,None,right,1,1.1157469930039952,513.9004095690034,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,केल,fgor,left,8,,,,,,,,,,,,,1,51,131,64,,,,,,,,,,,,,,,,,None,516.2909793889994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.5224500909972,None,515.5224500909972,None,left,1,0.7668423040013295,515.5224500909972,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,लड़ाकू,boxer,right,6,,,,,,,,,,,,,1,52,132,9,,,,,,,,,,,,,,,,,None,517.7404412000033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.7951098580088,None,516.7951098580088,None,right,1,0.9436895859980723,516.7951098580088,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,असमल,rug,left,9,,,,,,,,,,,,,1,53,133,74,,,,,,,,,,,,,,,,,None,518.8574524819996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2449597300001,None,518.2449597300001,None,left,1,0.6108041440020315,518.2449597300001,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अभिनय,disbhvmeve,left,10,,,,,,,,,,,,,1,54,134,41,,,,,,,,,,,,,,,,,None,520.0387336270069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.3617495299986,None,519.3617495299986,None,left,1,0.6751696179999271,519.3617495299986,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,वन,chaos,right,7,,,,,,,,,,,,,1,55,135,33,,,,,,,,,,,,,,,,,None,521.479871115007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.5433908400009,None,520.5433908400009,None,right,1,0.9348045439983252,520.5433908400009,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,पतल,dival,left,8,,,,,,,,,,,,,1,56,136,60,,,,,,,,,,,,,,,,,None,522.740348930005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.983774459004,None,521.983774459004,None,left,1,0.7547426370001631,521.983774459004,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सावधान,capmpiwity,left,10,,,,,,,,,,,,,1,57,137,50,,,,,,,,,,,,,,,,,None,524.0358433070069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.244940161996,None,523.244940161996,None,left,1,0.7891930010082433,523.244940161996,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,कंबल,poldcemps,left,10,,,,,,,,,,,,,1,58,138,46,,,,,,,,,,,,,,,,,None,525.614970073002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5400389730057,None,524.5400389730057,None,left,1,1.073233896997408,524.5400389730057,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,लड़की,baby,right,6,,,,,,,,,,,,,1,59,139,3,,,,,,,,,,,,,,,,,None,526.888145977995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.119499937995,None,526.119499937995,None,right,1,0.7669289710029261,526.119499937995,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,घर,blow,right,7,,,,,,,,,,,,,1,60,140,28,,,,,,,,,,,,,,,,,None,528.3325095330074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3938491599984,None,527.3938491599984,None,right,1,0.936802024996723,527.3938491599984,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,शहनाई,decay,right,7,,,,,,,,,,,,,1,61,141,30,,,,,,,,,,,,,,,,,None,529.8790462370089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.8368897320033,None,528.8368897320033,None,right,1,1.040259536006488,528.8368897320033,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,यूोप,mustache,left,9,,,,,,,,,,,,,1,62,142,71,,,,,,,,,,,,,,,,,None,531.0606243329967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3831622090074,None,530.3831622090074,None,left,1,0.6755099199945107,530.3831622090074,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अनुबध,leab,left,8,,,,,,,,,,,,,1,63,143,59,,,,,,,,,,,,,,,,,None,532.3835150890081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5660767619993,None,531.5660767619993,None,left,1,0.8157919569930527,531.5660767619993,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जोकर,eyes,right,7,,,,,,,,,,,,,1,64,144,38,,,,,,,,,,,,,,,,,None,533.6098910160072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.887432442003,None,532.887432442003,None,right,1,0.7205443840066437,532.887432442003,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,संट,subtraction,left,9,,,,,,,,,,,,,1,65,145,67,,,,,,,,,,,,,,,,,None,534.9677376690088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1141604330041,None,534.1141604330041,None,right,0,0.8519198769936338,534.1141604330041,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,पैसे,cash,right,6,,,,,,,,,,,,,1,66,146,12,,,,,,,,,,,,,,,,,None,535.9974141529965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.4719329140062,None,535.4719329140062,None,right,1,0.5238464050053153,535.4719329140062,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नक,bnat,left,8,,,,,,,,,,,,,1,67,147,65,,,,,,,,,,,,,,,,,None,537.3187668169994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.5019856500003,None,536.5019856500003,None,left,1,0.8150803919997998,536.5019856500003,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मगरम,bow,left,9,,,,,,,,,,,,,1,68,148,70,,,,,,,,,,,,,,,,,None,538.5274603430007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.8225549909985,None,537.8225549909985,None,left,1,0.7032096759940032,537.8225549909985,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गहना,diamond,right,6,,,,,,,,,,,,,1,69,149,20,,,,,,,,,,,,,,,,,None,539.6698454690049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0316461199982,None,539.0316461199982,None,right,1,0.6364927009999519,539.0316461199982,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,केल,cauliflower,left,9,,,,,,,,,,,,,1,70,150,73,,,,,,,,,,,,,,,,,None,541.6686584120034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.1740939459996,None,540.1740939459996,None,left,1,1.492920996999601,540.1740939459996,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,शेर,lion,right,6,,,,,,,,,,,,,1,71,151,1,,,,,,,,,,,,,,,,,None,542.7171686350048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.1730555530085,None,542.1730555530085,None,right,1,0.542326108989073,542.1730555530085,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मदान,gway,left,8,,,,,,,,,,,,,1,72,152,57,,,,,,,,,,,,,,,,,None,544.0392571900011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.2214011190081,None,543.2214011190081,None,left,1,0.8161552020028466,543.2214011190081,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,महंगा,cheap,right,6,,,,,,,,,,,,,1,73,153,13,,,,,,,,,,,,,,,,,None,545.2645070639992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5439110919979,None,544.5439110919979,None,right,1,0.7188989620044595,544.5439110919979,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,टराव,tumor,left,9,,,,,,,,,,,,,1,74,154,68,,,,,,,,,,,,,,,,,None,546.4320987469982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7684929289971,None,545.7684929289971,None,left,1,0.6619601439888356,545.7684929289971,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गणित,biology,right,6,,,,,,,,,,,,,1,75,155,6,,,,,,,,,,,,,,,,,None,548.5833857700054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9362068890041,None,546.9362068890041,None,left,0,1.6454732729907846,546.9362068890041,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गहा,chulk,left,8,,,,,,,,,,,,,1,76,156,56,,,,,,,,,,,,,,,,,None,549.7926956099982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0877189570019,None,549.0877189570019,None,left,1,0.7032708850019844,549.0877189570019,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गाजर,dasewn,left,10,,,,,,,,,,,,,1,77,157,49,,,,,,,,,,,,,,,,,None,552.4019451450004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2970001229987,None,550.2970001229987,None,left,1,2.103292929008603,550.2970001229987,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अनाज,breakfast,right,6,,,,,,,,,,,,,1,78,158,11,,,,,,,,,,,,,,,,,None,553.7138321039965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9063672240009,None,552.9063672240009,None,right,1,0.8057747310085688,552.9063672240009,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जगल,policeman,left,9,,,,,,,,,,,,,1,79,159,77,,,,,,,,,,,,,,,,,None,555.4279894380015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2183490440075,None,554.2183490440075,None,left,1,1.2079288340028143,554.2183490440075,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please rate your hindi reading skill on 0-5.5,555.9292436550022,None,5,8.82943144699675,555.9292436550022,None,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please rate your english reading skill on 0-5.5,564.7627446639963,None,5,2.716770857005031,564.7627446639963,None,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.4835093349975,None,,,,,,,,
